           1           1   8.4639505777746731      
           2           1   5.9545278218807223      
           3           1  0.29130392015753070      
           4           1   1.0000000000000000      
           5           1   9.9623390985276199      
           1           2   3.0123942480834556      
           2           2   7.2022033736308098      
           3           2   4.7191781168991129      
           4           2   1.0000000000000000      
           5           2   7.2101809939325392      
           1           3   9.7730252350799649      
           2           3   5.3302360009409817      
           3           3   3.3185405634484235      
           4           3  0.53985635302566726      
           5           3   1.3233081401905178      
           1           4   1.0000000000000000      
           2           4   1.0000000000000000      
           3           4   6.1634777678501242      
           4           4   9.2298130019351134      
           5           4   7.9879637603748899      
           1           5   8.5965342181798521E-002 
           2           5   8.2986519628460496      
           3           5   5.9329737687074822      
           4           5   7.5632156649458882E-002 
           5           5   8.3751144715975538      

