           1   98.000000000000000        80844.000000000000     
           2   96.039999999999992        80823.000000000000     
           3   94.119199999999992        80646.000000000000     
           4   92.236815999999990        80688.000000000000     
           5   90.392079679999995        80529.000000000000     
           6   88.584238086399992        80396.000000000000     
           7   86.812553324671995        80366.000000000000     
           8   85.076302258178558        80272.000000000000     
           9   83.374776213014982        80272.000000000000     
          10   81.707280688754679        80106.000000000000     
          11   80.073135074979589        80025.000000000000     
          12   78.471672373479990        79837.000000000000     
          13   76.902238926010384        80032.000000000000     
          14   75.364194147490181        79829.000000000000     
          15   73.856910264540375        79668.000000000000     
          16   72.379772059249561        79480.000000000000     
          17   70.932176618064574        79626.000000000000     
          18   69.513533085703287        79461.000000000000     
          19   68.123262423989217        79301.000000000000     
          20   66.760797175509438        79014.000000000000     
          21   65.425581231999246        79117.000000000000     
          22   64.117069607359255        78943.000000000000     
          23   62.834728215212067        78823.000000000000     
          24   61.578033650907827        78722.000000000000     
          25   60.346472977889668        78581.000000000000     
          26   59.139543518331877        78424.000000000000     
          27   57.956752647965239        78444.000000000000     
          28   56.797617595005931        78155.000000000000     
          29   55.661665243105809        78160.000000000000     
          30   54.548431938243688        78091.000000000000     
          31   53.457463299478810        77773.000000000000     
          32   52.388314033489230        77776.000000000000     
          33   51.340547752819447        77527.000000000000     
          34   50.313736797763056        77587.000000000000     
          35   49.307462061807797        77331.000000000000     
          36   48.321312820571642        77229.000000000000     
          37   47.354886564160211        77054.000000000000     
          38   46.407788832877003        76757.000000000000     
          39   45.479633056219463        76568.000000000000     
          40   44.570040395095070        76637.000000000000     
          41   43.678639587193167        76557.000000000000     
          42   42.805066795449306        76273.000000000000     
          43   41.948965459540318        76134.000000000000     
          44   41.109986150349513        76038.000000000000     
          45   40.287786427342525        75753.000000000000     
          46   39.482030698795676        75687.000000000000     
          47   38.692390084819763        75494.000000000000     
          48   37.918542283123365        75200.000000000000     
          49   37.160171437460896        75072.000000000000     
          50   36.416968008711677        74997.000000000000     
          51   35.688628648537446        74729.000000000000     
          52   34.974856075566699        74618.000000000000     
          53   34.275358954055363        74362.000000000000     
          54   33.589851774974257        74274.000000000000     
          55   32.918054739474769        73806.000000000000     
          56   32.259693644685271        73742.000000000000     
          57   31.614499771791564        73582.000000000000     
          58   30.982209776355731        73407.000000000000     
          59   30.362565580828615        73061.000000000000     
          60   29.755314269212043        72821.000000000000     
          61   29.160207983827803        72591.000000000000     
          62   28.577003824151248        72505.000000000000     
          63   28.005463747668223        72286.000000000000     
          64   27.445354472714858        71985.000000000000     
          65   26.896447383260561        71732.000000000000     
          66   26.358518435595350        71573.000000000000     
          67   25.831348066883443        71320.000000000000     
          68   25.314721105545775        71031.000000000000     
          69   24.808426683434860        70850.000000000000     
          70   24.312258149766162        70556.000000000000     
          71   23.826012986770838        70436.000000000000     
          72   23.349492727035422        69953.000000000000     
          73   22.882502872494712        69883.000000000000     
          74   22.424852815044819        69414.000000000000     
          75   21.976355758743921        69343.000000000000     
          76   21.536828643569041        68851.000000000000     
          77   21.106092070697660        68682.000000000000     
          78   20.683970229283705        68344.000000000000     
          79   20.270290824698030        68212.000000000000     
          80   19.864885008204070        67838.000000000000     
          81   19.467587308039988        67546.000000000000     
          82   19.078235561879190        67131.000000000000     
          83   18.696670850641606        67018.000000000000     
          84   18.322737433628774        66552.000000000000     
          85   17.956282684956197        66232.000000000000     
          86   17.597157031257073        65852.000000000000     
          87   17.245213890631931        65757.000000000000     
          88   16.900309612819292        65310.000000000000     
          89   16.562303420562905        64759.000000000000     
          90   16.231057352151648        64614.000000000000     
          91   15.906436205108616        64213.000000000000     
          92   15.588307481006444        63599.000000000000     
          93   15.276541331386316        63558.000000000000     
          94   14.971010504758588        62887.000000000000     
          95   14.671590294663416        62699.000000000000     
          96   14.378158488770147        62252.000000000000     
          97   14.090595318994744        62069.000000000000     
          98   13.808783412614849        61515.000000000000     
          99   13.532607744362553        61149.000000000000     
         100   13.261955589475301        60775.000000000000     
         101   12.996716477685794        60274.000000000000     
         102   12.736782148132079        59787.000000000000     
         103   12.482046505169437        59706.000000000000     
         104   12.232405575066048        58873.000000000000     
         105   11.987757463564726        58635.000000000000     
         106   11.748002314293432        58390.000000000000     
         107   11.513042268007563        57764.000000000000     
         108   11.282781422647412        57530.000000000000     
         109   11.057125794194464        56753.000000000000     
         110   10.835983278310575        56530.000000000000     
         111   10.619263612744364        55921.000000000000     
         112   10.406878340489476        55528.000000000000     
         113   10.198740773679686        55017.000000000000     
         114   9.9947659582060933        54378.000000000000     
         115   9.7948706390419709        54083.000000000000     
         116   9.5989732262611316        53548.000000000000     
         117   9.4069937617359081        53059.000000000000     
         118   9.2188538865011900        52580.000000000000     
         119   9.0344768087711653        51858.000000000000     
         120   8.8537872725957421        51719.000000000000     
         121   8.6767115271438264        51024.000000000000     
         122   8.5031772966009491        50796.000000000000     
         123   8.3331137506689306        50126.000000000000     
         124   8.1664514756555526        49711.000000000000     
         125   8.0031224461424415        48860.000000000000     
         126   7.8430599972195925        48309.000000000000     
         127   7.6861987972752006        47819.000000000000     
         128   7.5324748213296964        47549.000000000000     
         129   7.3818253249031027        46833.000000000000     
         130   7.2341888184050402        46304.000000000000     
         131   7.0895050420369392        45538.000000000000     
         132   6.9477149411962005        44899.000000000000     
         133   6.8087606423722766        44554.000000000000     
         134   6.6725854295248306        44071.000000000000     
         135   6.5391337209343341        43186.000000000000     
         136   6.4083510465156470        42576.000000000000     
         137   6.2801840255853341        42101.000000000000     
         138   6.1545803450736276        41761.000000000000     
         139   6.0314887381721549        41278.000000000000     
         140   5.9108589634087121        40557.000000000000     
         141   5.7926417841405380        39887.000000000000     
         142   5.6767889484577267        39083.000000000000     
         143   5.5632531694885721        38602.000000000000     
         144   5.4519881060988009        37866.000000000000     
         145   5.3429483439768246        37370.000000000000     
         146   5.2360893770972883        36810.000000000000     
         147   5.1313675895553423        36391.000000000000     
         148   5.0287402377642350        35691.000000000000     
         149   4.9281654330089504        35231.000000000000     
         150   4.8296021243487717        34369.000000000000     
         151   4.7330100818617957        33773.000000000000     
         152   4.6383498802245597        33185.000000000000     
         153   4.5455828826200682        32530.000000000000     
         154   4.4546712249676670        32051.000000000000     
         155   4.3655778004683139        31128.000000000000     
         156   4.2782662444589477        30646.000000000000     
         157   4.1927009195697682        30157.000000000000     
         158   4.1088469011783726        29191.000000000000     
         159   4.0266699631548049        29077.000000000000     
         160   3.9461365638917085        28314.000000000000     
         161   3.8672138326138743        27688.000000000000     
         162   3.7898695559615967        27022.000000000000     
         163   3.7140721648423649        26547.000000000000     
         164   3.6397907215455176        25742.000000000000     
         165   3.5669949071146072        25106.000000000000     
         166   3.4956550089723151        24540.000000000000     
         167   3.4257419087928689        24101.000000000000     
         168   3.3572270706170113        23391.000000000000     
         169   3.2900825292046711        22759.000000000000     
         170   3.2242808786205779        22186.000000000000     
         171   3.1597952610481661        21704.000000000000     
         172   3.0965993558272027        20717.000000000000     
         173   3.0346673687106587        20166.000000000000     
         174   2.9739740213364456        19915.000000000000     
         175   2.9144945409097165        19360.000000000000     
